customer_id,signup_date,country,plan_type,monthly_revenue,active_users,logins_last_30_days,churned,referral_source,support_tickets
432,2022-02-15,,Pro,64.63,5,5,0,Facebook,1
433,2024-02-19,UK,Basic,10.61,3,13,0,Facebook,0
434,2020-08-14,NGA,pro,7.87,0,5,1,Referral,1
435,2024-02-03,Canada,Free,209.12,4,11,0,Twitter,3
436,2022-02-08,CA,Enterprise,17.09,2,14,0,Referral,0
437,2023-01-06,NGA,basic,44.16,2,7,0,,0
438,2023-06-19,Canada,Pro,6.65,2,10,0,,0
439,2021-01-29,USA,Basic,47.16,3,7,0,,1
440,2022-08-01,UK,Pro,42.47,6,10,0,,1
441,2020-04-08,US,,107.23,4,11,0,Google Ads,0
442,2024-05-23,CA,basic,51.86,0,10,0,Facebook,0
443,2025-02-24,CA,Free,-0.78,2,14,0,,1
444,2020-10-17,US,basic,59.85,5,12,0,Referral,0
445,2021-05-07,United States,,6.43,6,17,0,Google Ads,1
446,2021-08-06,NGA,pro,41.25,3,10,0,,0
447,2024-02-04,NGA,Basic,21.74,2,10,0,Google Ads,0
448,2021-11-16,Nigeria,,-2.04,1,14,0,,1
449,2024-03-08,NGA,Basic,21.32,4,13,1,,2
450,2020-07-11,,pro,99.11,7,15,0,,3
451,2025-06-16,CA,,18.1,1,16,0,,1
452,2025-02-10,CA,pro,1.31,4,11,0,LinkedIn,2
453,2020-02-27,,,18.5,3,12,0,Facebook,0
454,2022-05-22,Canada,Enterprise,9.01,3,20,0,LinkedIn,3
455,2025-05-19,CAN,basic,92.37,2,3,0,Referral,1
456,2024-11-15,Germany,pro,17.24,4,10,0,LinkedIn,3
457,2025-07-19,CA,Basic,97.19,2,12,0,Google Ads,2
458,2020-11-18,United States,Basic,19.59,5,13,1,,0
459,2020-12-23,US,Basic,6.61,3,12,1,Direct,1
460,2025-05-16,United States,Basic,18.4,2,14,0,Facebook,0
461,2024-11-11,,Basic,0.03,9,9,0,Facebook,1
462,2021-04-22,United Kingdom,pro,8.55,4,9,0,,3
463,2020-09-12,US,Basic,16.92,3,2,0,Referral,1
464,2021-03-20,CA,Basic,7.83,0,9,0,Google Ads,0
465,2023-07-25,United Kingdom,pro,4.6,2,14,0,,0
466,2023-04-18,Nigeria,,-6.98,7,7,0,LinkedIn,1
467,2022-08-09,UK,pro,11.89,0,11,0,Direct,1
468,2024-11-28,USA,basic,-0.22,5,13,0,Twitter,1
469,2022-01-09,Nigeria,Free,-2.44,3,10,0,Twitter,1
470,2023-12-26,CAN,,-4.88,5,2,1,Google Ads,2
471,2021-10-10,CA,basic,7.59,6,8,0,Google Ads,3
472,2020-06-19,United States,Pro,28.59,7,11,0,Direct,1
473,2025-05-06,Canada,pro,11.07,4,6,1,,3
474,2022-08-20,Nigeria,pro,13.6,2,10,0,Facebook,2
475,2025-06-05,Canada,,25.86,3,14,0,Google Ads,5
476,2020-04-08,Nigeria,Pro,22.16,2,13,1,Google Ads,0
477,2021-04-14,,Basic,0.56,3,10,0,Direct,0
478,2022-06-30,UK,Pro,56.98,3,12,0,,0
479,2023-12-13,CAN,,209.3,6,11,0,Google Ads,0
480,2021-01-23,Nigeria,pro,202.98,4,13,0,,1
481,2024-10-28,Canada,Enterprise,46.99,1,15,0,LinkedIn,2
482,2024-03-07,CAN,Free,17.78,3,6,1,Google Ads,0
483,2021-03-17,CAN,pro,-3.22,2,5,1,,0
484,2021-05-21,CA,Basic,3.04,1,8,0,,2
485,2023-10-15,NGA,,0.68,3,5,0,Direct,1
486,2024-07-11,US,Basic,13.04,2,9,0,Google Ads,1
487,2025-05-19,UK,Basic,19.45,5,13,0,,0
488,2020-01-26,Canada,Basic,17.67,3,4,1,,0
489,2022-07-19,NGA,Pro,15.76,2,12,0,Google Ads,0
490,2024-11-16,United States,Basic,61.62,4,7,0,Twitter,0
491,2020-05-30,UK,,51.66,3,12,0,Referral,0
492,2021-03-15,Nigeria,basic,101.82,4,7,1,Referral,1
493,2021-01-06,,pro,46.3,1,8,1,LinkedIn,0
494,2021-05-06,Nigeria,Free,15.85,3,8,0,Referral,0
495,2021-01-31,Nigeria,pro,29.74,2,14,1,Direct,0
496,2023-04-30,Germany,Pro,199.29,3,4,1,LinkedIn,0
497,2024-03-30,NGA,Basic,102.62,5,9,0,Google Ads,0
498,2020-03-19,United States,Enterprise,7.65,3,13,0,Google Ads,1
499,2025-07-21,CA,,24.31,2,5,0,LinkedIn,0
500,2023-11-06,NGA,Basic,55.2,0,6,0,Facebook,1
501,2022-02-18,Canada,Enterprise,100.41,2,9,0,Direct,1
502,2020-06-02,United Kingdom,Free,96.3,2,10,0,Direct,2
503,2022-12-14,CAN,basic,55.05,2,10,0,Referral,0
504,2025-07-26,,Free,7.43,4,16,0,Direct,1
505,2024-11-28,NGA,pro,43.68,3,11,0,,2
506,2020-09-30,Nigeria,Free,108.86,2,8,1,Referral,1
507,2023-02-26,UK,pro,98.51,3,7,0,LinkedIn,1
508,2024-12-17,CAN,Free,102.69,1,13,1,LinkedIn,1
509,2024-03-28,United Kingdom,Basic,19.9,1,10,0,,0
510,2021-11-30,CAN,pro,0.04,3,9,0,Twitter,2
511,2021-04-12,Germany,Enterprise,-6.89,4,8,0,Direct,1
512,2024-04-08,CA,basic,0.69,7,9,0,Referral,1
513,2023-05-14,United States,pro,23.03,3,12,1,Google Ads,0
514,2023-05-19,United States,pro,0.33,1,10,0,Twitter,2
515,2021-07-21,United States,Enterprise,58.0,2,5,0,Facebook,3
516,2023-11-28,United Kingdom,,-0.96,4,11,0,,0
517,2020-09-27,NGA,,9.31,2,12,0,Facebook,0
518,2022-06-17,United Kingdom,,10.27,2,8,0,Referral,1
519,2022-02-25,USA,,16.75,4,10,0,Direct,0
520,2023-08-10,NGA,basic,15.95,3,8,0,LinkedIn,2
521,2020-05-31,Germany,Free,5.32,2,8,0,Facebook,0
522,2021-04-09,USA,,196.61,1,10,1,Facebook,0
523,2021-10-21,Nigeria,,-3.83,5,6,0,,1
524,2024-08-19,Nigeria,basic,6.73,4,8,0,LinkedIn,1
525,2022-04-25,,basic,94.29,3,6,0,Referral,1
526,2021-05-20,Nigeria,Pro,28.34,3,11,0,Twitter,1
527,2020-09-16,UK,Free,3.31,0,15,0,Referral,0
528,2021-04-27,Canada,Pro,-3.11,2,11,0,Referral,0
529,2024-05-08,,Pro,-3.92,1,12,0,Twitter,0
530,2020-03-13,Germany,pro,20.92,3,8,0,,3
531,2022-04-23,United States,Enterprise,17.0,5,5,0,,2
532,2020-04-05,Canada,Basic,201.59,3,9,0,Direct,2
533,2022-05-06,NGA,,37.38,1,9,0,Direct,1
534,2020-08-15,CAN,basic,17.14,5,10,0,Referral,1
535,2023-03-14,,,52.58,1,13,0,Google Ads,4
536,2024-06-22,CAN,Pro,22.58,4,5,0,Direct,0
537,2020-06-02,CA,Free,6.56,0,8,0,LinkedIn,2
538,2023-02-15,USA,Basic,51.06,0,7,0,,1
539,2023-10-05,CAN,pro,14.98,1,13,0,Facebook,0
540,2021-04-19,,,20.91,4,5,0,Google Ads,0
541,2025-03-12,USA,Free,0.0,3,8,0,Facebook,2
542,2024-01-13,,Free,99.78,2,6,0,Google Ads,1
543,2022-04-29,CA,,205.81,7,6,0,Direct,2
544,2020-03-18,United States,Free,10.24,1,9,1,,3
545,2022-01-02,US,Enterprise,201.56,2,11,0,Referral,2
546,2022-11-20,United States,,4.65,1,9,1,Referral,0
547,2022-10-09,UK,pro,22.29,2,11,0,Referral,1
548,2021-07-10,US,Free,100.6,4,11,0,LinkedIn,2
549,2022-01-15,CAN,basic,21.76,4,16,0,Direct,2
550,2020-12-08,NGA,basic,-5.9,3,9,0,Direct,3
551,2021-03-28,CAN,basic,14.88,4,10,0,Twitter,3
552,2024-11-11,,Basic,103.19,2,7,0,Direct,1
553,2023-10-06,CA,Free,6.55,4,8,0,Facebook,0
554,2025-04-09,CAN,,8.11,4,14,0,Facebook,2
555,2023-03-23,United Kingdom,basic,11.14,2,8,0,Google Ads,3
556,2023-08-18,USA,Enterprise,52.68,1,9,0,Facebook,1
557,2021-05-01,Nigeria,,55.61,2,11,1,Facebook,1
558,2022-03-16,Canada,Pro,6.63,1,10,0,Facebook,0
559,2024-10-01,,Pro,-2.43,4,11,0,,4
560,2020-05-24,CAN,Basic,19.31,3,13,0,,1
561,2021-02-05,United States,basic,59.46,4,11,0,LinkedIn,5
562,2022-12-21,USA,Free,13.55,5,9,0,Referral,1
563,2024-08-02,UK,Pro,5.22,3,14,0,LinkedIn,0
564,2020-08-30,,,9.07,0,13,0,Direct,1
565,2024-09-12,UK,,12.97,1,11,0,Facebook,0
566,2020-03-27,CAN,pro,52.28,4,12,0,Google Ads,0
567,2025-03-25,United States,Free,0.95,1,8,0,Referral,0
568,2021-11-24,Nigeria,,107.39,5,11,0,Referral,1
569,2024-04-11,CA,pro,104.73,0,10,0,Referral,2
570,2020-10-03,United Kingdom,Basic,19.28,5,14,0,LinkedIn,0
571,2024-05-31,USA,Basic,-1.21,2,15,1,,1
572,2023-01-23,Nigeria,Free,19.28,7,9,0,Google Ads,0
573,2022-07-02,CA,Basic,56.26,2,7,0,,1
574,2024-09-13,,Pro,15.17,1,9,0,Google Ads,0
575,2021-11-16,NGA,,13.9,1,9,0,,0
576,2021-07-14,,Free,3.48,3,9,0,LinkedIn,0
577,2025-05-26,CA,Basic,9.72,6,18,1,Referral,2
578,2023-03-10,CA,,7.88,2,9,0,Facebook,1
579,2022-03-13,United Kingdom,Free,13.62,1,9,1,LinkedIn,0
580,2021-09-17,Nigeria,Pro,11.26,0,4,0,Referral,2
581,2024-12-15,,,-2.14,6,7,0,Facebook,0
582,2020-09-24,CA,,200.75,1,9,0,Facebook,3
583,2020-05-08,,Pro,-2.62,2,8,0,Facebook,0
584,2022-12-12,UK,basic,57.97,2,11,0,Google Ads,1
585,2020-08-27,CA,,102.53,2,6,1,Facebook,2
586,2023-09-08,Germany,basic,21.91,2,7,0,,1
587,2020-06-16,US,Pro,27.02,1,6,0,Twitter,2
588,2020-11-20,Nigeria,basic,-0.95,2,8,0,Direct,2
589,2023-09-02,NGA,Free,21.3,5,8,0,LinkedIn,1
590,2023-11-30,Germany,basic,8.5,1,9,0,,1
591,2020-04-11,Nigeria,Enterprise,38.8,1,11,0,LinkedIn,1
592,2021-10-12,CAN,,21.57,6,14,0,Facebook,1
593,2023-04-21,UK,Enterprise,21.05,4,11,0,Referral,1
594,2024-05-13,Canada,,11.7,3,7,0,,1
595,2025-02-09,CA,Pro,48.39,3,11,0,,2
596,2025-05-20,,Free,25.19,5,7,0,LinkedIn,1
597,2022-02-22,,Enterprise,104.35,4,8,0,LinkedIn,3
598,2021-04-26,USA,,5.61,8,23,0,LinkedIn,4
599,2022-05-17,Germany,basic,49.05,1,4,0,Google Ads,2
600,2020-02-24,CA,Free,19.4,3,6,0,Google Ads,2
601,2023-01-01,Canada,Basic,20.58,2,12,0,,1
602,2022-03-31,CA,,12.46,3,13,0,Facebook,0
603,2021-02-18,United Kingdom,,1.11,1,9,0,Referral,2
604,2025-02-22,USA,Pro,13.56,1,1,0,Referral,1
605,2023-01-26,UK,Basic,8.78,5,9,0,Facebook,2
606,2025-05-29,CAN,Basic,4.6,6,7,0,Twitter,0
607,2023-11-17,NGA,Basic,17.73,1,16,0,LinkedIn,0
608,2024-08-06,USA,,12.11,3,7,0,,1
609,2020-06-28,CAN,Basic,-7.58,2,13,0,Google Ads,1
610,2020-09-24,United States,basic,96.73,2,5,0,Direct,1
611,2024-05-30,CAN,Enterprise,200.12,3,17,0,Direct,2
612,2023-02-10,Canada,Basic,4.78,3,11,0,,0
613,2020-09-04,UK,Pro,15.65,1,7,0,Direct,0
614,2020-10-22,CAN,,20.83,3,13,0,Google Ads,0
615,2024-06-16,Nigeria,basic,-2.94,2,10,0,Referral,0
616,2025-04-25,United States,,3.15,2,8,0,Twitter,1
617,2023-10-10,,pro,14.39,1,7,1,Twitter,1
618,2022-12-12,United Kingdom,,192.39,1,10,1,LinkedIn,1
619,2020-04-14,CAN,,18.1,1,12,0,Google Ads,1
620,2023-10-14,US,Enterprise,8.71,2,9,0,Twitter,1
621,2021-11-25,United Kingdom,pro,13.89,2,16,0,,3
622,2024-08-27,UK,basic,45.1,3,11,0,,0
623,2022-11-27,Germany,Pro,99.19,2,11,0,,1
624,2022-03-05,,Free,15.75,4,9,0,LinkedIn,2
625,2024-09-18,,pro,9.33,4,7,0,,1
626,2024-06-07,NGA,basic,19.66,6,13,1,,2
627,2024-09-29,CAN,basic,96.53,2,4,0,Twitter,2
628,2024-08-01,Canada,Enterprise,46.67,6,7,1,LinkedIn,1
629,2023-04-18,CAN,Enterprise,11.21,4,18,0,Twitter,1
630,2025-05-30,NGA,Pro,22.39,1,5,1,Referral,1
631,2025-07-03,Nigeria,Pro,93.62,5,11,1,,1
632,2022-11-23,USA,pro,19.91,2,13,0,Twitter,0
633,2023-11-24,NGA,basic,15.5,0,16,1,,0
634,2023-07-04,CA,Basic,-10.22,1,15,1,LinkedIn,1
635,2022-05-05,United Kingdom,pro,50.11,3,10,0,Facebook,1
636,2021-06-11,UK,pro,96.39,3,12,0,Google Ads,0
637,2023-12-02,CAN,Free,21.66,4,9,0,LinkedIn,0
638,2024-10-03,NGA,Pro,10.97,1,8,0,LinkedIn,2
639,2025-07-08,Canada,basic,55.7,4,13,0,Google Ads,2
640,2023-12-09,NGA,,28.63,5,9,0,Direct,1
641,2022-04-30,CA,pro,19.98,6,7,0,Direct,0
642,2024-01-18,CAN,Enterprise,197.42,3,11,0,Facebook,0
643,2022-07-30,UK,pro,25.51,3,10,0,Google Ads,2
644,2024-11-17,CAN,Enterprise,3.28,1,12,0,Twitter,1
645,2025-02-20,United States,Basic,22.85,1,8,0,Direct,2
646,2024-04-17,United States,pro,-3.37,3,7,1,,0
647,2020-05-13,Nigeria,Pro,204.21,4,13,0,Google Ads,0
648,2024-05-25,Nigeria,,199.17,5,14,0,Twitter,1
649,2025-03-30,Canada,Pro,18.95,1,10,0,Twitter,0
650,2021-03-24,UK,basic,198.34,3,5,0,LinkedIn,0
651,2020-12-19,NGA,Pro,16.03,1,9,0,,1
652,2022-12-07,CA,,10.74,4,13,0,Direct,2
653,2024-07-25,Canada,Enterprise,3.87,5,9,0,Direct,1
654,2020-04-07,NGA,Enterprise,6.37,3,12,0,,0
655,2022-03-15,US,,3.13,3,9,0,Referral,1
656,2021-08-30,CAN,Enterprise,-2.0,3,15,0,Facebook,2
657,2020-01-20,Canada,Free,56.85,6,10,0,Direct,4
658,2022-09-17,US,,9.54,2,16,1,LinkedIn,1
659,2022-01-14,UK,Pro,-0.88,2,13,0,Google Ads,1
660,2020-11-02,United States,Pro,103.43,0,9,0,Referral,0
661,2024-06-10,US,Enterprise,100.65,2,10,0,,0
662,2023-09-28,Canada,Pro,11.46,5,13,0,,1
663,2022-05-16,Nigeria,Enterprise,15.78,4,11,0,Facebook,2
664,2022-02-13,US,,27.56,4,7,0,LinkedIn,0
665,2021-01-22,CAN,basic,48.77,1,9,0,Referral,0
666,2021-08-30,USA,,3.88,5,14,0,Facebook,2
667,2021-11-03,Germany,Basic,101.91,4,13,0,Twitter,0
668,2023-07-09,US,Basic,25.47,7,8,0,Google Ads,1
669,2024-09-15,US,,14.89,1,8,0,LinkedIn,0
670,2025-04-08,United States,Free,26.07,3,7,0,Facebook,1
671,2023-05-01,United States,basic,1.93,4,8,0,LinkedIn,1
672,2025-05-30,USA,,48.21,2,4,0,Google Ads,0
673,2021-06-10,United States,basic,10.73,7,6,1,Direct,1
674,2024-10-11,United Kingdom,pro,25.7,2,12,0,Referral,0
675,2023-04-14,Canada,Basic,57.71,1,4,0,Twitter,0
676,2020-08-22,United Kingdom,Pro,3.81,4,8,0,Referral,2
677,2022-08-12,Germany,,17.68,3,11,1,Twitter,0
678,2021-10-14,CA,Enterprise,26.85,6,8,0,,0
679,2023-10-04,US,Basic,19.79,4,5,1,Referral,0
680,2023-04-06,Germany,,18.79,3,3,0,Twitter,2
681,2024-07-02,Germany,Pro,198.61,3,12,0,LinkedIn,2
682,2021-04-13,,Enterprise,10.66,3,8,0,Twitter,1
683,2020-04-21,United States,Enterprise,-3.17,3,9,1,Direct,0
684,2020-06-24,CA,pro,51.37,2,11,0,,0
685,2022-02-13,US,basic,4.83,4,11,0,Google Ads,1
686,2022-10-13,Germany,pro,51.17,1,11,0,Facebook,3
687,2020-02-27,Germany,Basic,10.12,4,7,0,,0
688,2020-07-17,Nigeria,,25.08,5,9,0,Twitter,1
689,2020-12-22,UK,Free,2.48,2,9,0,Direct,0
690,2021-03-02,US,Free,7.21,3,13,0,Google Ads,1
691,2023-11-27,UK,,6.36,3,13,0,Facebook,3
692,2024-06-17,Germany,Free,10.42,0,10,0,Twitter,0
693,2022-07-27,Canada,basic,3.6,3,8,0,,3
694,2024-05-23,US,,18.25,3,12,0,LinkedIn,3
695,2025-06-08,US,Basic,23.31,1,10,0,Twitter,2
696,2024-08-19,United Kingdom,,9.58,0,9,1,LinkedIn,1
697,2024-07-11,UK,basic,102.54,6,11,0,Google Ads,1
698,2020-05-18,NGA,Free,44.03,0,13,0,Google Ads,3
699,2024-03-27,United Kingdom,pro,109.06,3,14,0,Referral,2
700,2021-09-22,US,pro,46.72,2,12,0,Twitter,2
701,2021-12-07,,,15.53,5,10,0,Direct,0
702,2023-06-05,Canada,Free,10.72,6,16,0,Direct,0
703,2020-06-10,CA,Pro,107.13,2,7,0,Facebook,1
704,2024-12-23,United Kingdom,Free,203.11,5,2,0,,0
705,2023-12-18,,Free,92.15,3,10,1,Direct,0
706,2020-01-09,USA,,12.46,3,11,1,Direct,1
707,2020-02-05,USA,Pro,19.66,4,10,0,Google Ads,0
708,2024-11-29,US,Pro,17.04,2,9,0,,1
709,2020-11-25,UK,Enterprise,200.37,4,7,0,Twitter,0
710,2024-03-16,Germany,Basic,45.17,4,13,1,Twitter,1
711,2022-08-06,Nigeria,basic,7.44,1,5,0,Direct,2
712,2021-10-02,USA,pro,11.11,2,15,0,LinkedIn,2
713,2024-10-21,UK,Basic,18.05,3,13,1,Facebook,1
714,2021-04-18,USA,,45.58,1,9,0,Direct,1
715,2021-03-02,USA,Free,18.08,1,11,0,LinkedIn,1
716,2020-03-05,Canada,Enterprise,45.43,7,6,0,Direct,1
717,2020-10-21,United Kingdom,basic,11.56,1,9,0,,2
718,2022-04-07,Germany,,3.47,1,8,0,Facebook,3
719,2021-08-07,CAN,Basic,21.88,2,15,0,Twitter,1
720,2025-04-02,Canada,Basic,-1.13,2,16,0,LinkedIn,1
721,2025-04-25,United States,basic,47.58,2,7,0,Referral,0
722,2024-08-09,United Kingdom,Pro,15.31,3,11,1,,3
723,2020-03-24,United Kingdom,basic,42.46,4,9,0,Direct,1
724,2023-03-19,USA,Enterprise,8.03,5,13,0,Google Ads,0
725,2020-10-19,United States,Basic,100.33,2,12,0,Google Ads,1
726,2021-02-28,United States,pro,-1.09,5,10,0,,0
727,2021-02-20,Nigeria,Basic,46.23,5,12,0,Facebook,1
728,2021-05-29,United States,,0.66,3,7,0,Google Ads,0
729,2023-04-18,CA,Enterprise,0.59,4,8,0,Direct,2
730,2020-04-10,United States,Pro,7.77,5,8,1,,0
731,2025-06-16,NGA,pro,15.58,6,8,0,,0
732,2023-06-23,USA,Enterprise,102.24,6,11,0,Google Ads,0
733,2021-04-11,CAN,pro,99.56,4,5,0,Referral,2
734,2023-07-20,CAN,Pro,8.1,4,10,0,Facebook,0
735,2020-08-23,CAN,Free,198.33,5,18,1,Referral,1
736,2022-01-21,US,,95.38,4,2,0,Google Ads,0
737,2024-11-08,United Kingdom,Free,102.17,1,4,0,,2
738,2025-01-19,UK,Pro,24.97,2,5,0,Google Ads,0
739,2023-02-02,UK,Pro,0.09,4,10,0,,0
740,2021-06-26,UK,basic,24.42,4,9,0,Direct,0
741,2021-10-25,United States,Pro,46.62,2,4,0,Direct,0
742,2020-05-11,US,Pro,-6.89,2,9,0,Facebook,1
743,2020-09-11,United States,Free,23.12,2,5,0,Direct,2
744,2023-05-12,US,Basic,3.83,2,12,0,,2
745,2020-07-28,Germany,pro,198.71,7,13,0,Direct,1
746,2025-05-09,,Enterprise,19.3,4,6,1,Referral,2
747,2021-08-01,CAN,,59.24,0,7,1,Facebook,0
748,2024-12-05,NGA,Enterprise,31.25,2,8,0,Direct,1
749,2020-01-25,US,basic,7.24,3,7,1,Twitter,1
750,2023-04-18,,Pro,196.84,4,16,0,Google Ads,1
751,2024-01-19,Germany,pro,18.13,4,13,0,,1
752,2020-08-07,,pro,197.58,5,8,0,,1
753,2024-08-20,Canada,Enterprise,3.71,4,12,0,Referral,1
754,2022-04-17,US,Basic,20.0,4,11,0,Referral,1
755,2023-04-23,,Enterprise,37.26,3,9,1,,0
756,2024-01-19,Canada,Enterprise,-0.45,4,13,0,Direct,2
757,2024-05-19,UK,Free,13.98,5,8,1,Twitter,0
758,2025-06-09,,,8.75,4,10,0,LinkedIn,0
759,2021-05-25,USA,,11.54,7,9,0,LinkedIn,1
760,2020-05-29,Nigeria,Pro,18.51,4,10,1,Referral,0
761,2021-01-23,,Basic,8.6,2,8,1,Facebook,1
762,2024-06-09,,Enterprise,49.51,0,14,0,,1
763,2020-04-06,CAN,,41.36,2,4,0,,2
764,2022-06-01,NGA,Pro,-7.9,3,13,0,LinkedIn,1
765,2021-11-06,CAN,Enterprise,-2.53,7,7,0,,0
766,2022-06-06,CA,Basic,-3.71,4,13,0,LinkedIn,1
767,2020-12-06,NGA,Basic,46.98,1,11,0,Referral,0
768,2024-02-28,United States,,48.14,3,8,0,Google Ads,1
769,2020-09-01,NGA,Pro,0.57,2,12,0,,2
770,2025-01-21,Canada,,103.6,3,8,0,Direct,4
771,2021-02-18,United Kingdom,Pro,21.13,4,5,1,Referral,0
772,2024-12-09,,Basic,-10.37,5,5,0,,1
773,2023-06-20,,Basic,96.85,6,7,0,Facebook,0
774,2023-04-01,CAN,basic,7.97,1,7,0,LinkedIn,2
775,2024-10-13,United Kingdom,pro,14.25,0,11,0,Facebook,1
776,2024-08-05,CA,Pro,-3.69,2,17,0,Google Ads,1
777,2024-03-13,CAN,Basic,17.58,1,10,0,,0
778,2021-06-01,CA,Free,-1.95,5,12,1,Google Ads,2
779,2024-08-25,Nigeria,pro,23.41,5,12,0,LinkedIn,3
780,2025-02-24,Germany,,49.31,3,9,0,Facebook,1
781,2022-12-30,,Enterprise,1.98,3,9,0,Referral,3
782,2021-08-29,United States,pro,19.0,0,10,0,Referral,0
783,2021-01-23,Germany,pro,51.34,2,6,0,,0
784,2021-09-23,CA,Free,20.67,2,9,1,Direct,0
785,2024-08-01,USA,Basic,105.04,2,11,0,LinkedIn,2
786,2021-03-28,United Kingdom,Pro,23.51,1,13,0,Google Ads,0
787,2023-12-11,United States,Enterprise,14.48,4,4,0,,0
788,2023-10-06,CA,Pro,206.32,3,6,0,LinkedIn,1
789,2022-10-24,UK,basic,10.82,1,14,0,Referral,0
790,2021-05-23,UK,,0.53,1,11,0,Direct,0
791,2020-12-02,CA,Basic,18.51,3,12,1,LinkedIn,0
792,2021-01-22,USA,,12.77,0,5,0,LinkedIn,1
793,2022-10-07,United States,pro,-5.76,4,8,0,Facebook,0
794,2020-10-07,US,,12.13,3,9,0,Twitter,1
795,2025-05-28,Canada,,202.07,2,13,0,Google Ads,3
796,2021-07-27,CA,basic,29.56,2,9,0,Twitter,0
797,2023-03-21,CAN,Pro,16.52,4,13,0,Twitter,1
798,2024-07-26,Germany,Basic,45.9,1,12,1,Google Ads,0
799,2024-05-03,,,22.17,3,8,0,LinkedIn,1
800,2022-03-19,Germany,Pro,11.35,3,16,0,Google Ads,5
801,2024-06-25,United Kingdom,Enterprise,13.12,1,17,0,Direct,4
802,2023-08-10,United Kingdom,Pro,18.98,2,10,1,Facebook,1
803,2024-07-28,US,basic,24.51,1,11,0,,0
804,2023-10-09,UK,basic,199.87,5,10,0,Twitter,3
805,2021-07-18,CA,Enterprise,20.53,6,10,0,,1
806,2022-10-25,UK,Enterprise,8.75,3,5,0,Google Ads,1
807,2024-06-21,USA,Pro,4.66,3,12,0,Facebook,2
808,2021-11-28,USA,Basic,47.96,4,10,0,,0
809,2025-05-05,,basic,43.26,4,8,0,Google Ads,3
810,2020-07-18,CAN,Enterprise,10.46,3,9,1,Referral,0
811,2022-11-15,US,pro,48.98,4,11,0,LinkedIn,0
812,2023-02-25,NGA,Free,23.78,3,10,0,Facebook,2
813,2024-01-16,NGA,Pro,13.46,3,13,0,Twitter,1
814,2023-05-13,United States,,11.89,3,6,0,LinkedIn,0
815,2024-12-07,CAN,,6.35,3,5,0,Twitter,2
816,2023-12-02,Nigeria,Enterprise,8.03,4,12,1,Direct,1
817,2021-02-17,CA,basic,9.74,4,10,0,,0
818,2025-01-23,NGA,Pro,8.15,2,8,0,Facebook,1
819,2021-08-12,USA,Free,40.25,5,14,0,Twitter,1
820,2023-07-06,,Basic,9.82,1,12,0,Facebook,0
821,2024-02-12,,,100.74,4,10,0,Google Ads,1
822,2024-10-23,,basic,15.76,4,16,0,Google Ads,1
823,2020-02-21,,Enterprise,-0.81,4,8,0,LinkedIn,1
824,2022-04-07,USA,Free,200.74,2,11,0,Referral,1
825,2021-11-16,CA,Basic,191.28,4,11,0,,1
826,2020-08-29,CA,,15.78,4,6,0,Twitter,0
827,2020-06-21,United States,pro,106.07,3,8,0,,0
828,2021-11-26,USA,Pro,-0.03,0,12,1,,2
829,2020-10-06,Canada,Pro,49.44,0,10,0,Direct,2
830,2020-11-04,USA,Enterprise,51.19,4,14,0,Direct,1
831,2022-04-02,Nigeria,basic,46.74,1,4,0,,0
832,2023-11-06,Germany,Free,48.87,6,12,0,,1
833,2024-04-11,USA,Free,13.58,1,6,0,Referral,2
834,2022-02-10,NGA,,20.78,2,21,0,LinkedIn,1
835,2022-11-19,USA,Pro,7.8,2,6,0,Facebook,0
836,2022-11-22,NGA,Basic,22.78,5,11,0,Google Ads,0
837,2020-11-23,United States,pro,4.14,6,13,0,LinkedIn,1
838,2021-05-31,US,Free,10.46,4,14,0,Facebook,0
839,2022-06-24,United Kingdom,Free,46.55,1,17,0,Referral,0
840,2024-11-07,US,Free,9.51,4,12,0,LinkedIn,0
841,2025-01-29,Canada,basic,5.42,4,11,0,Facebook,1
842,2020-10-27,United States,Free,61.01,1,7,0,,0
843,2020-05-02,US,basic,22.51,6,10,1,Google Ads,3
844,2020-01-29,United Kingdom,Free,13.32,1,9,1,Referral,0
845,2022-02-22,United States,pro,11.41,4,12,0,LinkedIn,3
846,2021-11-20,,,21.54,2,12,0,,2
847,2021-10-12,NGA,Enterprise,0.76,3,6,0,Referral,1
848,2023-07-10,CAN,Basic,48.8,4,15,0,Twitter,1
849,2022-04-03,United States,Basic,-1.41,3,8,1,LinkedIn,0
850,2024-04-30,United States,,46.2,2,14,0,Direct,2
851,2020-02-25,,pro,7.93,3,9,0,LinkedIn,2
852,2024-08-17,Germany,basic,3.1,1,13,0,LinkedIn,0
853,2023-11-29,USA,basic,-3.91,3,10,0,Google Ads,0
854,2022-10-29,NGA,basic,21.45,3,9,1,Facebook,2
855,2024-10-14,CAN,Basic,53.45,3,11,0,Referral,1
856,2022-12-10,Germany,basic,16.53,3,9,0,Twitter,0
857,2020-11-01,United Kingdom,Free,19.88,2,7,1,Google Ads,3
858,2023-02-21,,pro,199.12,2,6,0,Direct,1
859,2024-02-14,,basic,18.67,1,7,0,Referral,1
860,2025-07-06,United States,Free,20.45,6,16,0,Google Ads,0
861,2022-06-12,USA,,104.11,2,6,1,LinkedIn,1
862,2022-12-15,United Kingdom,,99.62,1,11,0,Direct,5
863,2024-11-15,United States,Basic,6.54,4,6,1,,0
