signup_date,country,plan_type,monthly_revenue,active_users,logins_last_30_days,churned,referral_source,support_tickets,year,month,day
2021-06-06,United kingdom,Basic,50,2,5,No,LinkedIn,0,2021,Jun,6
2020-12-12,United kingdom,Premium,100,1,14,No,Google Ads,1,2020,Dec,12
2021-01-25,Germany,Enterprise,500,2,15,No,Facebook,5,2021,Jan,25
2023-02-10,Canada,Premium,100,4,10,No,Facebook,0,2023,Feb,10
2024-12-30,Nigeria,Basic,50,2,15,No,Referral,2,2024,Dec,30
2021-06-14,United states,Free,0,4,8,Yes,Twitter,2,2021,Jun,14
2020-09-28,United states,Premium,100,4,5,Yes,Google Ads,1,2020,Sep,28
2023-03-14,Germany,Basic,50,5,6,No,Google Ads,0,2023,Mar,14
2023-07-01,Germany,Free,0,6,6,No,LinkedIn,0,2023,Jul,1
2022-07-16,United states,Free,0,4,11,No,Google Ads,3,2022,Jul,16
2021-08-22,Nigeria,Free,0,2,8,No,Direct,0,2021,Aug,22
2021-01-01,Canada,Basic,50,3,10,No,Facebook,0,2021,Jan,1
2024-10-17,Nigeria,Enterprise,500,4,8,No,Facebook,0,2024,Oct,17
2024-02-10,United kingdom,Free,0,6,11,No,Google Ads,2,2024,Feb,10
2021-10-20,United kingdom,Basic,50,6,13,No,Google Ads,1,2021,Oct,20
2024-12-15,Nigeria,Free,0,3,19,No,Facebook,0,2024,Dec,15
2022-04-13,Canada,Premium,100,3,6,No,Twitter,2,2022,Apr,13
2020-11-11,United kingdom,Premium,100,2,12,No,Twitter,0,2020,Nov,11
2024-08-16,Nigeria,Basic,50,4,7,No,Referral,2,2024,Aug,16
2021-02-07,Nigeria,Enterprise,500,2,9,No,Referral,4,2021,Feb,7
2020-03-11,United states,Enterprise,500,0,8,No,Referral,3,2020,Mar,11
2024-08-17,Canada,Enterprise,500,2,12,Yes,Referral,1,2024,Aug,17
2022-09-04,United kingdom,Enterprise,500,1,13,No,Direct,1,2022,Sep,4
2022-11-19,Canada,Basic,50,3,16,No,Direct,1,2022,Nov,19
2023-03-10,United states,Basic,50,4,16,No,Referral,1,2023,Mar,10
2022-04-29,United states,Premium,100,0,8,No,Facebook,1,2022,Apr,29
2024-09-22,Nigeria,Basic,50,3,14,No,Referral,1,2024,Sep,22
2023-02-26,Germany,Basic,50,2,6,No,LinkedIn,1,2023,Feb,26
2024-11-27,Nigeria,Basic,50,1,7,No,Referral,0,2024,Nov,27
2021-05-03,Nigeria,Premium,100,1,15,No,Google Ads,3,2021,May,3
2022-08-01,Nigeria,Premium,100,0,12,No,Direct,0,2022,Aug,1
2025-05-28,Canada,Free,0,4,7,No,Facebook,2,2025,May,28
2020-02-24,Canada,Basic,50,4,4,No,Direct,0,2020,Feb,24
2020-11-15,Canada,Basic,50,4,10,No,LinkedIn,2,2020,Nov,15
2023-12-06,United states,Basic,50,1,9,No,Facebook,0,2023,Dec,6
2023-06-25,Canada,Basic,50,3,15,No,LinkedIn,1,2023,Jun,25
2024-11-21,Canada,Free,0,5,10,No,Twitter,0,2024,Nov,21
2025-02-19,Canada,Premium,100,6,8,No,Referral,0,2025,Feb,19
2020-06-22,United kingdom,Basic,50,1,8,No,Google Ads,2,2020,Jun,22
2024-05-08,United states,Basic,50,2,8,No,Google Ads,2,2024,May,8
2024-12-07,United kingdom,Basic,50,5,12,No,LinkedIn,1,2024,Dec,7
2021-07-03,Canada,Basic,50,4,2,No,LinkedIn,0,2021,Jul,3
2024-04-24,United states,Premium,100,2,8,No,LinkedIn,0,2024,Apr,24
2022-01-20,Canada,Basic,50,2,10,No,Google Ads,0,2022,Jan,20
2023-12-24,Canada,Basic,50,1,4,Yes,Facebook,0,2023,Dec,24
2023-07-12,United states,Basic,50,5,7,No,Facebook,0,2023,Jul,12
2020-04-27,Canada,Premium,100,2,5,Yes,Facebook,1,2020,Apr,27
2025-01-05,United states,Premium,100,2,7,No,Direct,1,2025,Jan,5
2020-03-30,United states,Basic,50,3,9,No,Direct,3,2020,Mar,30
2024-11-29,Nigeria,Enterprise,500,2,14,Yes,Twitter,0,2024,Nov,29
2023-08-11,United kingdom,Free,0,3,10,Yes,Twitter,0,2023,Aug,11
2023-07-13,United states,Premium,100,3,7,No,LinkedIn,0,2023,Jul,13
2022-04-03,Canada,Basic,50,5,10,No,Direct,0,2022,Apr,3
2020-03-19,Nigeria,Free,0,2,8,No,Direct,1,2020,Mar,19
2021-12-04,Canada,Enterprise,500,2,14,No,Referral,2,2021,Dec,4
2021-08-16,Canada,Enterprise,500,5,17,No,Referral,2,2021,Aug,16
2023-08-03,Canada,Basic,50,5,14,No,Twitter,1,2023,Aug,3
2020-10-03,United kingdom,Free,0,1,6,No,Twitter,3,2020,Oct,3
2021-05-29,United states,Premium,100,3,10,No,Twitter,4,2021,May,29
2020-10-04,United states,Basic,50,7,10,No,Facebook,2,2020,Oct,4
2023-12-21,Nigeria,Free,0,2,7,No,Google Ads,1,2023,Dec,21
2020-11-01,United kingdom,Basic,50,2,15,No,Facebook,0,2020,Nov,1
2020-10-01,United kingdom,Basic,50,2,13,No,Twitter,2,2020,Oct,1
2024-03-06,Canada,Free,0,4,5,No,Twitter,0,2024,Mar,6
2020-07-15,Germany,Free,0,2,14,Yes,Twitter,1,2020,Jul,15
2020-10-22,Nigeria,Free,0,3,7,No,Facebook,2,2020,Oct,22
2021-08-07,United states,Basic,50,6,9,No,Google Ads,0,2021,Aug,7
2021-09-18,Canada,Basic,50,5,8,No,Google Ads,3,2021,Sep,18
2023-01-10,United kingdom,Basic,50,4,5,No,Referral,0,2023,Jan,10
2025-02-08,United kingdom,Basic,50,4,8,No,Facebook,2,2025,Feb,8
2020-09-25,United states,Premium,100,2,11,No,LinkedIn,3,2020,Sep,25
2024-05-14,Germany,Basic,50,2,6,No,Facebook,1,2024,May,14
2024-04-04,Canada,Premium,100,5,8,No,Google Ads,0,2024,Apr,4
2020-01-10,Nigeria,Premium,100,4,10,No,LinkedIn,2,2020,Jan,10
2021-03-09,Canada,Enterprise,500,1,6,No,Facebook,2,2021,Mar,9
2021-11-29,United states,Free,0,1,11,No,Google Ads,3,2021,Nov,29
2020-02-20,Canada,Premium,100,2,13,No,Google Ads,0,2020,Feb,20
2023-11-23,United kingdom,Free,0,5,10,No,Twitter,1,2023,Nov,23
2024-09-11,Canada,Enterprise,500,3,9,No,Direct,0,2024,Sep,11
2021-08-15,United states,Premium,100,4,12,No,Referral,0,2021,Aug,15
2022-02-15,United states,Premium,100,5,5,No,Facebook,1,2022,Feb,15
2024-02-19,United kingdom,Basic,50,3,13,No,Facebook,0,2024,Feb,19
2020-08-14,Nigeria,Premium,100,0,5,Yes,Referral,1,2020,Aug,14
2024-02-03,Canada,Free,0,4,11,No,Twitter,3,2024,Feb,3
2022-02-08,Canada,Enterprise,500,2,14,No,Referral,0,2022,Feb,8
2023-01-06,Nigeria,Basic,50,2,7,No,Referral,0,2023,Jan,6
2023-06-19,Canada,Premium,100,2,10,No,Referral,0,2023,Jun,19
2021-01-29,United states,Basic,50,3,7,No,Referral,1,2021,Jan,29
2022-08-01,United kingdom,Premium,100,6,10,No,Referral,1,2022,Aug,1
2020-04-08,United states,Premium,100,4,11,No,Google Ads,0,2020,Apr,8
2024-05-23,Canada,Basic,50,0,10,No,Facebook,0,2024,May,23
2025-02-24,Canada,Free,0,2,14,No,Facebook,1,2025,Feb,24
2020-10-17,United states,Basic,50,5,12,No,Referral,0,2020,Oct,17
2021-05-07,United states,Basic,50,6,17,No,Google Ads,1,2021,May,7
2021-08-06,Nigeria,Premium,100,3,10,No,Google Ads,0,2021,Aug,6
2024-02-04,Nigeria,Basic,50,2,10,No,Google Ads,0,2024,Feb,4
2021-11-16,Nigeria,Basic,50,1,14,No,Google Ads,1,2021,Nov,16
2024-03-08,Nigeria,Basic,50,4,13,Yes,Google Ads,2,2024,Mar,8
2020-07-11,United states,Premium,100,7,15,No,Google Ads,3,2020,Jul,11
2025-06-16,Canada,Premium,100,1,16,No,Google Ads,1,2025,Jun,16
2025-02-10,Canada,Premium,100,4,11,No,LinkedIn,2,2025,Feb,10
2020-02-27,United states,Premium,100,3,12,No,Facebook,0,2020,Feb,27
2022-05-22,Canada,Enterprise,500,3,20,No,LinkedIn,3,2022,May,22
2025-05-19,Canada,Basic,50,2,3,No,Referral,1,2025,May,19
2024-11-15,Germany,Premium,100,4,10,No,LinkedIn,3,2024,Nov,15
2025-07-19,Canada,Basic,50,2,12,No,Google Ads,2,2025,Jul,19
2020-11-18,United states,Basic,50,5,13,Yes,Google Ads,0,2020,Nov,18
2020-12-23,United states,Basic,50,3,12,Yes,Direct,1,2020,Dec,23
2025-05-16,United states,Basic,50,2,14,No,Facebook,0,2025,May,16
2024-11-11,United states,Basic,50,9,9,No,Facebook,1,2024,Nov,11
2021-04-22,United kingdom,Premium,100,4,9,No,Facebook,3,2021,Apr,22
2020-09-12,United states,Basic,50,3,2,No,Referral,1,2020,Sep,12
2021-03-20,Canada,Basic,50,0,9,No,Google Ads,0,2021,Mar,20
2023-07-25,United kingdom,Premium,100,2,14,No,Google Ads,0,2023,Jul,25
2023-04-18,Nigeria,Premium,100,7,7,No,LinkedIn,1,2023,Apr,18
2022-08-09,United kingdom,Premium,100,0,11,No,Direct,1,2022,Aug,9
2024-11-28,United states,Basic,50,5,13,No,Twitter,1,2024,Nov,28
2022-01-09,Nigeria,Free,0,3,10,No,Twitter,1,2022,Jan,9
2023-12-26,Canada,Free,0,5,2,Yes,Google Ads,2,2023,Dec,26
2021-10-10,Canada,Basic,50,6,8,No,Google Ads,3,2021,Oct,10
2020-06-19,United states,Premium,100,7,11,No,Direct,1,2020,Jun,19
2025-05-06,Canada,Premium,100,4,6,Yes,Direct,3,2025,May,6
2022-08-20,Nigeria,Premium,100,2,10,No,Facebook,2,2022,Aug,20
2025-06-05,Canada,Premium,100,3,14,No,Google Ads,5,2025,Jun,5
2020-04-08,Nigeria,Premium,100,2,13,Yes,Google Ads,0,2020,Apr,8
2021-04-14,United states,Basic,50,3,10,No,Direct,0,2021,Apr,14
2022-06-30,United kingdom,Premium,100,3,12,No,Direct,0,2022,Jun,30
2023-12-13,Canada,Premium,100,6,11,No,Google Ads,0,2023,Dec,13
2021-01-23,Nigeria,Premium,100,4,13,No,Google Ads,1,2021,Jan,23
2024-10-28,Canada,Enterprise,500,1,15,No,LinkedIn,2,2024,Oct,28
2024-03-07,Canada,Free,0,3,6,Yes,Google Ads,0,2024,Mar,7
2021-03-17,Canada,Premium,100,2,5,Yes,Google Ads,0,2021,Mar,17
2021-05-21,Canada,Basic,50,1,8,No,Google Ads,2,2021,May,21
2023-10-15,Nigeria,Basic,50,3,5,No,Direct,1,2023,Oct,15
2024-07-11,United states,Basic,50,2,9,No,Google Ads,1,2024,Jul,11
2025-05-19,United kingdom,Basic,50,5,13,No,Google Ads,0,2025,May,19
2020-01-26,Canada,Basic,50,3,4,Yes,Google Ads,0,2020,Jan,26
2022-07-19,Nigeria,Premium,100,2,12,No,Google Ads,0,2022,Jul,19
2024-11-16,United states,Basic,50,4,7,No,Twitter,0,2024,Nov,16
2020-05-30,United kingdom,Basic,50,3,12,No,Referral,0,2020,May,30
2021-03-15,Nigeria,Basic,50,4,7,Yes,Referral,1,2021,Mar,15
2021-01-06,United states,Premium,100,1,8,Yes,LinkedIn,0,2021,Jan,6
2021-05-06,Nigeria,Free,0,3,8,No,Referral,0,2021,May,6
2021-01-31,Nigeria,Premium,100,2,14,Yes,Direct,0,2021,Jan,31
2023-04-30,Germany,Premium,100,3,4,Yes,LinkedIn,0,2023,Apr,30
2024-03-30,Nigeria,Basic,50,5,9,No,Google Ads,0,2024,Mar,30
2020-03-19,United states,Enterprise,500,3,13,No,Google Ads,1,2020,Mar,19
2025-07-21,Canada,Enterprise,500,2,5,No,LinkedIn,0,2025,Jul,21
2023-11-06,Nigeria,Basic,50,0,6,No,Facebook,1,2023,Nov,6
2022-02-18,Canada,Enterprise,500,2,9,No,Direct,1,2022,Feb,18
2020-06-02,United kingdom,Free,0,2,10,No,Direct,2,2020,Jun,2
2022-12-14,Canada,Basic,50,2,10,No,Referral,0,2022,Dec,14
2025-07-26,United states,Free,0,4,16,No,Direct,1,2025,Jul,26
2024-11-28,Nigeria,Premium,100,3,11,No,Direct,2,2024,Nov,28
2020-09-30,Nigeria,Free,0,2,8,Yes,Referral,1,2020,Sep,30
2023-02-26,United kingdom,Premium,100,3,7,No,LinkedIn,1,2023,Feb,26
2024-12-17,Canada,Free,0,1,13,Yes,LinkedIn,1,2024,Dec,17
2024-03-28,United kingdom,Basic,50,1,10,No,LinkedIn,0,2024,Mar,28
2021-11-30,Canada,Premium,100,3,9,No,Twitter,2,2021,Nov,30
2021-04-12,Germany,Enterprise,500,4,8,No,Direct,1,2021,Apr,12
2024-04-08,Canada,Basic,50,7,9,No,Referral,1,2024,Apr,8
2023-05-14,United states,Premium,100,3,12,Yes,Google Ads,0,2023,May,14
2023-05-19,United states,Premium,100,1,10,No,Twitter,2,2023,May,19
2021-07-21,United states,Enterprise,500,2,5,No,Facebook,3,2021,Jul,21
2023-11-28,United kingdom,Enterprise,500,4,11,No,Facebook,0,2023,Nov,28
2020-09-27,Nigeria,Enterprise,500,2,12,No,Facebook,0,2020,Sep,27
2022-06-17,United kingdom,Enterprise,500,2,8,No,Referral,1,2022,Jun,17
2022-02-25,United states,Enterprise,500,4,10,No,Direct,0,2022,Feb,25
2023-08-10,Nigeria,Basic,50,3,8,No,LinkedIn,2,2023,Aug,10
2020-05-31,Germany,Free,0,2,8,No,Facebook,0,2020,May,31
2021-04-09,United states,Free,0,1,10,Yes,Facebook,0,2021,Apr,9
2021-10-21,Nigeria,Free,0,5,6,No,Facebook,1,2021,Oct,21
2024-08-19,Nigeria,Basic,50,4,8,No,LinkedIn,1,2024,Aug,19
2022-04-25,United states,Basic,50,3,6,No,Referral,1,2022,Apr,25
2021-05-20,Nigeria,Premium,100,3,11,No,Twitter,1,2021,May,20
2020-09-16,United kingdom,Free,0,0,15,No,Referral,0,2020,Sep,16
2021-04-27,Canada,Premium,100,2,11,No,Referral,0,2021,Apr,27
2024-05-08,United states,Premium,100,1,12,No,Twitter,0,2024,May,8
2020-03-13,Germany,Premium,100,3,8,No,Twitter,3,2020,Mar,13
2022-04-23,United states,Enterprise,500,5,5,No,Twitter,2,2022,Apr,23
2020-04-05,Canada,Basic,50,3,9,No,Direct,2,2020,Apr,5
2022-05-06,Nigeria,Basic,50,1,9,No,Direct,1,2022,May,6
2020-08-15,Canada,Basic,50,5,10,No,Referral,1,2020,Aug,15
2023-03-14,United states,Basic,50,1,13,No,Google Ads,4,2023,Mar,14
2024-06-22,Canada,Premium,100,4,5,No,Direct,0,2024,Jun,22
2020-06-02,Canada,Free,0,0,8,No,LinkedIn,2,2020,Jun,2
2023-02-15,United states,Basic,50,0,7,No,LinkedIn,1,2023,Feb,15
2023-10-05,Canada,Premium,100,1,13,No,Facebook,0,2023,Oct,5
2021-04-19,United states,Premium,100,4,5,No,Google Ads,0,2021,Apr,19
2025-03-12,United states,Free,0,3,8,No,Facebook,2,2025,Mar,12
2024-01-13,United states,Free,0,2,6,No,Google Ads,1,2024,Jan,13
2022-04-29,Canada,Free,0,7,6,No,Direct,2,2022,Apr,29
2020-03-18,United states,Free,0,1,9,Yes,Direct,3,2020,Mar,18
2022-01-02,United states,Enterprise,500,2,11,No,Referral,2,2022,Jan,2
2022-11-20,United states,Enterprise,500,1,9,Yes,Referral,0,2022,Nov,20
2022-10-09,United kingdom,Premium,100,2,11,No,Referral,1,2022,Oct,9
2021-07-10,United states,Free,0,4,11,No,LinkedIn,2,2021,Jul,10
2022-01-15,Canada,Basic,50,4,16,No,Direct,2,2022,Jan,15
2020-12-08,Nigeria,Basic,50,3,9,No,Direct,3,2020,Dec,8
2021-03-28,Canada,Basic,50,4,10,No,Twitter,3,2021,Mar,28
2024-11-11,United states,Basic,50,2,7,No,Direct,1,2024,Nov,11
2023-10-06,Canada,Free,0,4,8,No,Facebook,0,2023,Oct,6
2025-04-09,Canada,Free,0,4,14,No,Facebook,2,2025,Apr,9
2023-03-23,United kingdom,Basic,50,2,8,No,Google Ads,3,2023,Mar,23
2023-08-18,United states,Enterprise,500,1,9,No,Facebook,1,2023,Aug,18
2021-05-01,Nigeria,Enterprise,500,2,11,Yes,Facebook,1,2021,May,1
2022-03-16,Canada,Premium,100,1,10,No,Facebook,0,2022,Mar,16
2024-10-01,United states,Premium,100,4,11,No,Facebook,4,2024,Oct,1
2020-05-24,Canada,Basic,50,3,13,No,Facebook,1,2020,May,24
2021-02-05,United states,Basic,50,4,11,No,LinkedIn,5,2021,Feb,5
2022-12-21,United states,Free,0,5,9,No,Referral,1,2022,Dec,21
2024-08-02,United kingdom,Premium,100,3,14,No,LinkedIn,0,2024,Aug,2
2020-08-30,United states,Premium,100,0,13,No,Direct,1,2020,Aug,30
2024-09-12,United kingdom,Premium,100,1,11,No,Facebook,0,2024,Sep,12
2020-03-27,Canada,Premium,100,4,12,No,Google Ads,0,2020,Mar,27
2025-03-25,United states,Free,0,1,8,No,Referral,0,2025,Mar,25
2021-11-24,Nigeria,Free,0,5,11,No,Referral,1,2021,Nov,24
2024-04-11,Canada,Premium,100,0,10,No,Referral,2,2024,Apr,11
2020-10-03,United kingdom,Basic,50,5,14,No,LinkedIn,0,2020,Oct,3
2024-05-31,United states,Basic,50,2,15,Yes,LinkedIn,1,2024,May,31
2023-01-23,Nigeria,Free,0,7,9,No,Google Ads,0,2023,Jan,23
2022-07-02,Canada,Basic,50,2,7,No,Google Ads,1,2022,Jul,2
2024-09-13,United states,Premium,100,1,9,No,Google Ads,0,2024,Sep,13
2021-11-16,Nigeria,Premium,100,1,9,No,Google Ads,0,2021,Nov,16
2021-07-14,United states,Free,0,3,9,No,LinkedIn,0,2021,Jul,14
2025-05-26,Canada,Basic,50,6,18,Yes,Referral,2,2025,May,26
2023-03-10,Canada,Basic,50,2,9,No,Facebook,1,2023,Mar,10
2022-03-13,United kingdom,Free,0,1,9,Yes,LinkedIn,0,2022,Mar,13
2021-09-17,Nigeria,Premium,100,0,4,No,Referral,2,2021,Sep,17
2024-12-15,United states,Premium,100,6,7,No,Facebook,0,2024,Dec,15
2020-09-24,Canada,Premium,100,1,9,No,Facebook,3,2020,Sep,24
2020-05-08,United states,Premium,100,2,8,No,Facebook,0,2020,May,8
2022-12-12,United kingdom,Basic,50,2,11,No,Google Ads,1,2022,Dec,12
2020-08-27,Canada,Basic,50,2,6,Yes,Facebook,2,2020,Aug,27
2023-09-08,Germany,Basic,50,2,7,No,Facebook,1,2023,Sep,8
2020-06-16,United states,Premium,100,1,6,No,Twitter,2,2020,Jun,16
2020-11-20,Nigeria,Basic,50,2,8,No,Direct,2,2020,Nov,20
2023-09-02,Nigeria,Free,0,5,8,No,LinkedIn,1,2023,Sep,2
2023-11-30,Germany,Basic,50,1,9,No,LinkedIn,1,2023,Nov,30
2020-04-11,Nigeria,Enterprise,500,1,11,No,LinkedIn,1,2020,Apr,11
2021-10-12,Canada,Enterprise,500,6,14,No,Facebook,1,2021,Oct,12
2023-04-21,United kingdom,Enterprise,500,4,11,No,Referral,1,2023,Apr,21
2024-05-13,Canada,Enterprise,500,3,7,No,Referral,1,2024,May,13
2025-02-09,Canada,Premium,100,3,11,No,Referral,2,2025,Feb,9
2025-05-20,United states,Free,0,5,7,No,LinkedIn,1,2025,May,20
2022-02-22,United states,Enterprise,500,4,8,No,LinkedIn,3,2022,Feb,22
2021-04-26,United states,Enterprise,500,8,23,No,LinkedIn,4,2021,Apr,26
2022-05-17,Germany,Basic,50,1,4,No,Google Ads,2,2022,May,17
2020-02-24,Canada,Free,0,3,6,No,Google Ads,2,2020,Feb,24
2023-01-01,Canada,Basic,50,2,12,No,Google Ads,1,2023,Jan,1
2022-03-31,Canada,Basic,50,3,13,No,Facebook,0,2022,Mar,31
2021-02-18,United kingdom,Basic,50,1,9,No,Referral,2,2021,Feb,18
2025-02-22,United states,Premium,100,1,1,No,Referral,1,2025,Feb,22
2023-01-26,United kingdom,Basic,50,5,9,No,Facebook,2,2023,Jan,26
2025-05-29,Canada,Basic,50,6,7,No,Twitter,0,2025,May,29
2023-11-17,Nigeria,Basic,50,1,16,No,LinkedIn,0,2023,Nov,17
2024-08-06,United states,Basic,50,3,7,No,LinkedIn,1,2024,Aug,6
2020-06-28,Canada,Basic,50,2,13,No,Google Ads,1,2020,Jun,28
2020-09-24,United states,Basic,50,2,5,No,Direct,1,2020,Sep,24
2024-05-30,Canada,Enterprise,500,3,17,No,Direct,2,2024,May,30
2023-02-10,Canada,Basic,50,3,11,No,Direct,0,2023,Feb,10
2020-09-04,United kingdom,Premium,100,1,7,No,Direct,0,2020,Sep,4
2020-10-22,Canada,Premium,100,3,13,No,Google Ads,0,2020,Oct,22
2024-06-16,Nigeria,Basic,50,2,10,No,Referral,0,2024,Jun,16
2025-04-25,United states,Basic,50,2,8,No,Twitter,1,2025,Apr,25
2023-10-10,United states,Premium,100,1,7,Yes,Twitter,1,2023,Oct,10
2022-12-12,United kingdom,Premium,100,1,10,Yes,LinkedIn,1,2022,Dec,12
2020-04-14,Canada,Premium,100,1,12,No,Google Ads,1,2020,Apr,14
2023-10-14,United states,Enterprise,500,2,9,No,Twitter,1,2023,Oct,14
2021-11-25,United kingdom,Premium,100,2,16,No,Twitter,3,2021,Nov,25
2024-08-27,United kingdom,Basic,50,3,11,No,Twitter,0,2024,Aug,27
2022-11-27,Germany,Premium,100,2,11,No,Twitter,1,2022,Nov,27
2022-03-05,United states,Free,0,4,9,No,LinkedIn,2,2022,Mar,5
2024-09-18,United states,Premium,100,4,7,No,LinkedIn,1,2024,Sep,18
2024-06-07,Nigeria,Basic,50,6,13,Yes,LinkedIn,2,2024,Jun,7
2024-09-29,Canada,Basic,50,2,4,No,Twitter,2,2024,Sep,29
2024-08-01,Canada,Enterprise,500,6,7,Yes,LinkedIn,1,2024,Aug,1
2023-04-18,Canada,Enterprise,500,4,18,No,Twitter,1,2023,Apr,18
2025-05-30,Nigeria,Premium,100,1,5,Yes,Referral,1,2025,May,30
2025-07-03,Nigeria,Premium,100,5,11,Yes,Referral,1,2025,Jul,3
2022-11-23,United states,Premium,100,2,13,No,Twitter,0,2022,Nov,23
2023-11-24,Nigeria,Basic,50,0,16,Yes,Twitter,0,2023,Nov,24
2023-07-04,Canada,Basic,50,1,15,Yes,LinkedIn,1,2023,Jul,4
2022-05-05,United kingdom,Premium,100,3,10,No,Facebook,1,2022,May,5
2021-06-11,United kingdom,Premium,100,3,12,No,Google Ads,0,2021,Jun,11
2023-12-02,Canada,Free,0,4,9,No,LinkedIn,0,2023,Dec,2
2024-10-03,Nigeria,Premium,100,1,8,No,LinkedIn,2,2024,Oct,3
2025-07-08,Canada,Basic,50,4,13,No,Google Ads,2,2025,Jul,8
2023-12-09,Nigeria,Basic,50,5,9,No,Direct,1,2023,Dec,9
2022-04-30,Canada,Premium,100,6,7,No,Direct,0,2022,Apr,30
2024-01-18,Canada,Enterprise,500,3,11,No,Facebook,0,2024,Jan,18
2022-07-30,United kingdom,Premium,100,3,10,No,Google Ads,2,2022,Jul,30
2024-11-17,Canada,Enterprise,500,1,12,No,Twitter,1,2024,Nov,17
2025-02-20,United states,Basic,50,1,8,No,Direct,2,2025,Feb,20
2024-04-17,United states,Premium,100,3,7,Yes,Direct,0,2024,Apr,17
2020-05-13,Nigeria,Premium,100,4,13,No,Google Ads,0,2020,May,13
2024-05-25,Nigeria,Premium,100,5,14,No,Twitter,1,2024,May,25
2025-03-30,Canada,Premium,100,1,10,No,Twitter,0,2025,Mar,30
2021-03-24,United kingdom,Basic,50,3,5,No,LinkedIn,0,2021,Mar,24
2020-12-19,Nigeria,Premium,100,1,9,No,LinkedIn,1,2020,Dec,19
2022-12-07,Canada,Premium,100,4,13,No,Direct,2,2022,Dec,7
2024-07-25,Canada,Enterprise,500,5,9,No,Direct,1,2024,Jul,25
2020-04-07,Nigeria,Enterprise,500,3,12,No,Direct,0,2020,Apr,7
2022-03-15,United states,Enterprise,500,3,9,No,Referral,1,2022,Mar,15
2021-08-30,Canada,Enterprise,500,3,15,No,Facebook,2,2021,Aug,30
2020-01-20,Canada,Free,0,6,10,No,Direct,4,2020,Jan,20
2022-09-17,United states,Free,0,2,16,Yes,LinkedIn,1,2022,Sep,17
2022-01-14,United kingdom,Premium,100,2,13,No,Google Ads,1,2022,Jan,14
2020-11-02,United states,Premium,100,0,9,No,Referral,0,2020,Nov,2
2024-06-10,United states,Enterprise,500,2,10,No,Referral,0,2024,Jun,10
2023-09-28,Canada,Premium,100,5,13,No,Referral,1,2023,Sep,28
2022-05-16,Nigeria,Enterprise,500,4,11,No,Facebook,2,2022,May,16
2022-02-13,United states,Enterprise,500,4,7,No,LinkedIn,0,2022,Feb,13
2021-01-22,Canada,Basic,50,1,9,No,Referral,0,2021,Jan,22
2021-08-30,United states,Basic,50,5,14,No,Facebook,2,2021,Aug,30
2021-11-03,Germany,Basic,50,4,13,No,Twitter,0,2021,Nov,3
2023-07-09,United states,Basic,50,7,8,No,Google Ads,1,2023,Jul,9
2024-09-15,United states,Basic,50,1,8,No,LinkedIn,0,2024,Sep,15
2025-04-08,United states,Free,0,3,7,No,Facebook,1,2025,Apr,8
2023-05-01,United states,Basic,50,4,8,No,LinkedIn,1,2023,May,1
2025-05-30,United states,Basic,50,2,4,No,Google Ads,0,2025,May,30
2021-06-10,United states,Basic,50,7,6,Yes,Direct,1,2021,Jun,10
2024-10-11,United kingdom,Premium,100,2,12,No,Referral,0,2024,Oct,11
2023-04-14,Canada,Basic,50,1,4,No,Twitter,0,2023,Apr,14
2020-08-22,United kingdom,Premium,100,4,8,No,Referral,2,2020,Aug,22
2022-08-12,Germany,Premium,100,3,11,Yes,Twitter,0,2022,Aug,12
2021-10-14,Canada,Enterprise,500,6,8,No,Twitter,0,2021,Oct,14
2023-10-04,United states,Basic,50,4,5,Yes,Referral,0,2023,Oct,4
2023-04-06,Germany,Basic,50,3,3,No,Twitter,2,2023,Apr,6
2024-07-02,Germany,Premium,100,3,12,No,LinkedIn,2,2024,Jul,2
2021-04-13,United states,Enterprise,500,3,8,No,Twitter,1,2021,Apr,13
2020-04-21,United states,Enterprise,500,3,9,Yes,Direct,0,2020,Apr,21
2020-06-24,Canada,Premium,100,2,11,No,Direct,0,2020,Jun,24
2022-02-13,United states,Basic,50,4,11,No,Google Ads,1,2022,Feb,13
2022-10-13,Germany,Premium,100,1,11,No,Facebook,3,2022,Oct,13
2020-02-27,Germany,Basic,50,4,7,No,Facebook,0,2020,Feb,27
2020-07-17,Nigeria,Basic,50,5,9,No,Twitter,1,2020,Jul,17
2020-12-22,United kingdom,Free,0,2,9,No,Direct,0,2020,Dec,22
2021-03-02,United states,Free,0,3,13,No,Google Ads,1,2021,Mar,2
2023-11-27,United kingdom,Free,0,3,13,No,Facebook,3,2023,Nov,27
2024-06-17,Germany,Free,0,0,10,No,Twitter,0,2024,Jun,17
2022-07-27,Canada,Basic,50,3,8,No,Twitter,3,2022,Jul,27
2024-05-23,United states,Basic,50,3,12,No,LinkedIn,3,2024,May,23
2025-06-08,United states,Basic,50,1,10,No,Twitter,2,2025,Jun,8
2024-08-19,United kingdom,Basic,50,0,9,Yes,LinkedIn,1,2024,Aug,19
2024-07-11,United kingdom,Basic,50,6,11,No,Google Ads,1,2024,Jul,11
2020-05-18,Nigeria,Free,0,0,13,No,Google Ads,3,2020,May,18
2024-03-27,United kingdom,Premium,100,3,14,No,Referral,2,2024,Mar,27
2021-09-22,United states,Premium,100,2,12,No,Twitter,2,2021,Sep,22
2021-12-07,United states,Premium,100,5,10,No,Direct,0,2021,Dec,7
